author	title	type	collection	year	_merge	category
"[{:family=>""Michael"", :given=>""J.""}, {:given=>""Orszag""}, {:family=>""Snower"", :given=>""Dennis""}]"	From Unemployment Benefits to Unemployment Accounts	manuscript			both	Required
"[{:family=>""Shavell"", :given=>""S.""}, {:family=>""Weiss"", :given=>""L.""}]"	The Optimal Payment of Unemployment Insurance Benefits over Time	article-journal	Journal of Political Economy	1979	both	Required
"[{:family=>""Iván"", :given=>""Werning""}]"	Optimal Unemployment Insurance with Unobservable Savings	manuscript			both	Required
"[{:family=>""Anderson"", :given=>""P.""}, {:family=>""Meyer"", :given=>""B.""}]"	Unemployment Insurance Takeup Rates and the After-Tax Value of Benefits	article-journal	Quarterly Journal of Economics	1997-08	both	Required
"[{:family=>""Blau"", :given=>""D.""}, {:family=>""Robins"", :given=>""P.""}]"	Job Search	article-journal	Journal of Public Economics	1986-03	both	Required
"[{:family=>""Card"", :given=>""D.""}, {:family=>""Levine"", :given=>""P.""}]"	Extended Benefits and the Duration of UI Spells: Evidence from the New Jersey Extended Benefits Program	article-journal	NBER Working Paper	1998-08	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	The Consumption Smoothing Benefits of Unemployment Insurance	article-journal	American Economic Review	1997-03	both	Required
"[{:family=>""Jones"", :given=>""S.""}, {:family=>""Kuhn"", :given=>""P.""}]"	Is Employed Job Search Really More Effective?				both	Required
"[{:family=>""Katz"", :given=>""L.""}, {:family=>""Meyer"", :given=>""B.""}]"	The Impact of the Potential Duration of Unemployment Benefits on the Duration of Unemployment	article-journal	Journal of Public Economics	1990-02	both	Required
"[{:family=>""Meyer"", :given=>""B.""}]"	Unemployment Insurance and Unemployment Spells	article-journal	Econometrica	1990-07	both	Required
	A Quasi-Experimental Approach to the Effects of Unemployment Insurance	article-journal	NBER Working Paper	1989-11	left_only	Required
	Lessons from the U.S. Unemployment Insurance Experiments	article-journal	Journal of Economic Literature	1995-03	left_only	Required
"[{:family=>""Anderson"", :given=>""P.""}, {:family=>""Meyer"", :given=>""B.""}]"	The Unemployment Insurance Payroll Tax and Interindustry and Interfirm Subsidies	chapter	Tax Policy and the Economy	1993	both	Required
	The Effects of Unemployment Insurance Taxes and Benefits on Layoffs Using Firm and Individual Data	article-journal	NBER Working Paper	1994	left_only	Required
"[{:family=>""Topel"", :given=>""R.""}]"	On Layoffs and Unemployment Insurance	article-journal	American Economic Review	1983-09	both	Required
"[{:family=>""Fishback"", :given=>""P.""}, {:family=>""Kantor"", :given=>""S.""}]"	Did Workers Pay for the Passage of Workers’ Compensation Laws?	article-journal	Quarterly Journal of Economics	1995-08	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Krueger"", :given=>""A.""}]"	The Incidence of Mandated Employer-Provided Insurance: Lessons from the Workers’ Compensation Insurance	chapter	Tax Policy and the Economy	1991	both	Required
"[{:family=>""Krueger"", :given=>""A.""}]"	Incentive Effects of Workers Compensation Insurance	article-journal	Journal of Public Economics	1990-02	both	Required
	Workers’ Compensation Insurance and the Duration of Workplace Injuries	article-journal	NBER Working Paper	1990	left_only	Required
"[{:family=>""Meyer"", :given=>""B.""}, {:family=>""Viscusi"", :given=>""K.""}, {:family=>""Durbin"", :given=>""D.""}]"	Workers’ Compensation and Injury Duration: Evidence from a Natural Experiment	article-journal	American Economic Review	1995-06	both	Required
"[{:family=>""Autor"", :given=>""D.""}, {:family=>""Duggan"", :given=>""M.""}]"	The Rise in Disability Recipiency and the Decline in Unemployment	chapter	NBER Working Paper 8336		both	Required
"[{:family=>""Bound"", :given=>""J.""}]"	The Health and Earnings of Rejected Disability Insurance Applicants	article-journal	American Economic Review	1989-06	both	Required
"[{:family=>""Diamond"", :given=>""P.""}, {:family=>""Sheshinski"", :given=>""E.""}]"	Economic Aspects of Optimal Disability Benefits	article-journal	Journal of Public Economics	1995	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Disability Insurance Benefits and Labor Supply	article-journal	Journal of Political Economy	2000	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Kubik"", :given=>""J.""}]"	Disability Insurance Rejection Rates and the Labor Supply of Older Workers	article-journal	NBER Working Paper	1994-11	both	Required
"[{:family=>""Kubik"", :given=>""J.""}]"	Incentives for the Identification and Treatment of Children with Disabilities: The Supplemental Security Income Program	article-journal	Journal of Public Economics	1999	both	Required
"[{:family=>""Parsons"", :given=>""D.""}]"	The Health and Earnings of Rejected Disability Insurance Applicants: Comment	article-journal	American Economic Review	1991-12	both	Required
	Self-Screening in Targeted Public Transfer Programs	article-journal	Journal of Political Economy	1991-08	left_only	Required
"[{:family=>""Blank"", :given=>""R.""}, {:family=>""Card"", :given=>""D.""}, {:family=>""Robins"", :given=>""P.""}]"	Financial Incentives for Increasing Work Among Low-Income Families	chapter	Finding Jobs: Work and Welfare Reform	2000	both	Required
"[{:family=>""Blank"", :given=>""R.""}, {:family=>""Ruggles"", :given=>""P.""}]"	When Do Women Use Aid to Families with Dependent Children and Food and Food Stamps? The Dynamics of Eligibility versus Participation	article-journal	Journal of Human Resources	1996	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Cash Welfare as a Consumption Smoothing Device for Single Mothers	article-journal	Journal of Public Economics	2000-02	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Yelowitz"", :given=>""A.""}]"	Public Health Insurance and Private Savings	article-journal	Journal of Political Economy	1999	both	Required
"[{:family=>""Gueron"", :given=>""J.""}]"	Work and Welfare: Lessons on Employment Programs	article-journal	Journal of Economic Perspectives	1990	both	Required
"[{:family=>""Hotz"", :given=>""V.J.""}, {:family=>""Mullin"", :given=>""C.""}, {:family=>""Scholz"", :given=>""J.K.""}]"	Welfare	article-journal	American Economic Review	2002-05	both	Required
"[{:family=>""Hoynes"", :given=>""H.""}, {:family=>""MaCurdy"", :given=>""T.""}]"	Has the Decline in Benefits Shortened Welfare Spells?	article-journal	American Economic Review	1994-05	both	Required
"[{:family=>""Michalopoulos"", :given=>""C.et al""}]"	Making Work Pay: Final Report on the Self-Sufficiency Project for Long-Term Welfare Recipients. Human Resources Development	article-journal	Social Research and Demonstration Corporation	2002-07	both	Required
"[{:family=>""Meyer"", :given=>""B.""}]"	Do the Poor Move to Receive Higher Welfare Benefits?	article-journal	Mimeo	1999-10	both	Required
"[{:family=>""Moffitt"", :given=>""R.""}]"	Incentive Effects of the U.S. Welfare System: A Review	article-journal	Journal of Economic Literature	1992-03	both	Required
"[{:family=>""Powers"", :given=>""E.""}]"	Does Means Testing Welfare Discourage Saving? Evidence from the National Longitudinal Survey of Women	article-journal	Journal of Public Economics	1998-04	both	Required
"[{:family=>""Nichols"", :given=>""A.""}, {:family=>""Zeckhauser"", :given=>""R.""}]"	Targeting Transfers Through Restrictions on Recipients	article-journal	American Economic Review	1982-05	both	Required
"[{:family=>""Blank"", :given=>""R.""}]"	Evaluating Welfare Reform in the United States	article-journal	Journal of Economic Literature	2002-12	both	Required
"[{:family=>""Borjas"", :given=>""G.""}]"	Food Insecurity and Public Assistance	article-journal	NBER Working Paper	2002-09	both	Required
"[{:family=>""Kearney"", :given=>""M.S.""}]"	Is There an Effect of Incremental welfare Benefits on Fertility Behavior? A Look at the Family Cap	article-journal	NBER Working Paper	2002-08	both	Required
"[{:family=>""Meyer"", :given=>""B.""}, {:family=>""Sullivan"", :given=>""J.""}]"	The Effects of Welfare and Tax Reform: The Material Well-Being of Single Mothers in the 1980s and 1990s	article-journal	NBER Working Paper	2001-05	both	Required
"[{:family=>""Baker"", :given=>""L.""}, {:family=>""Brown"", :given=>""M.""}]"	Managed Care	article-journal	Rand Journal of Economics	1999	both	Required
"[{:family=>""Baker"", :given=>""L.""}, {:family=>""Phibbs"", :given=>""C.""}]"	Managed Care	article-journal	NBER Working Paper	2000-09	both	Required
"[{:family=>""Cutler"", :given=>""D.""}, {:family=>""McClellan"", :given=>""M.""}]"	The Determinant of Technological Change in Heart Attack Treatments	article-journal	NBER Working Paper	1996-09	both	Required
"[{:family=>""Cutler"", :given=>""D.""}, {:family=>""McClellan"", :given=>""M.""}, {:family=>""Newhouse"", :given=>""J.""}]"	How Does Managed Care Do It?	article-journal	RAND Journal of Economics	2000	both	Required
"[{:family=>""Cutler"", :given=>""D.""}, {:family=>""Reber"", :given=>""S.""}]"	Paying for Health Insurance: The Trade-off Between Competition and Adverse Selection	article-journal	Quarterly Journal of Economics	1998-05	both	Required
"[{:family=>""Eichner"", :given=>""M.""}]"	Incentives	article-journal	Chapter	1997	both	Required
"[{:family=>""Feldstein"", :given=>""M.""}, {:family=>""Gruber"", :given=>""J.""}]"	A Major Risk Approach to Health Insurance Reform	chapter	Tax Policy and the Economy	1995	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Taxes and Health Insurance	chapter	NBER Working Paper 8657		both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Lettau"", :given=>""M.""}]"	How Elastic is the Firm’s Demand for Health Insurance	article-journal	forthcoming		both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Washington"", :given=>""E.""}]"	Subsidies to Employee Health Insurance Premiums and the Health Insurance Market	article-journal	NBER Working Paper	2003-03	both	Required
"[{:family=>""Manning"", :given=>""W.""}, {:family=>""al"", :particle=>""et.""}]"	Health Insurance and the Demand for Medical Care: Evidence from a Randomized Experiment	article-journal	American Economic Review	1987-06	both	Required
"[{:family=>""Nyman"", :given=>""J.""}]"	Health Insurance Theory: The Case of the Vanishing Welfare Gain	book		2003-01	both	Required
"[{:family=>""Newhouse"", :given=>""J.""}]"	Medical Care Costs: How Much Welfare Loss?	article-journal	Journal of Economic Perspectives	1992	both	Required
"[{:family=>""Pauly"", :given=>""M.""}]"	Taxation	article-journal	Journal of Economic Literature	1986-06	both	Required
"[{:family=>""Simon"", :given=>""K.""}]"	Adverse Selection in Health Insurance Markets? Evidence from State Small Group Health Insurance Reforms				both	Required
"[{:family=>""Christine"", :given=>""Bishop""}]"	Where are the Missing Elders? The Decline in Nursing Home Use	article-journal	Health Affairs		both	Required
"[{:family=>""Blumberg"", :given=>""L.""}, {:family=>""Dubay"", :given=>""L.""}, {:family=>""Norton"", :given=>""S.""}]"	Did the Medicaid Expansions for Children Displace Private Insurance? An Analysis Using the SIPP	article-journal	Journal of Health Economics	2000-01	both	Required
"[{:family=>""Currie"", :given=>""J.""}, {:family=>""Gruber"", :given=>""J.""}]"	Saving Babies: The Efficacy and Cost of Recent Changes in the Medicaid Eligibility of Pregnant Women	article-journal	Journal of Political Economy	1996-12	both	Required
	Health Insurance Eligibility	article-journal	Quarterly Journal of Economics	1996-05	left_only	Required
"[{:family=>""Currie"", :given=>""J.""}, {:family=>""Gruber"", :given=>""J.""}, {:family=>""Fischer"", :given=>""M.""}]"	Physician Payments and Infant Mortality: Evidence from Medicaid Fee Policy	article-journal	American Economic Review	1995-05	both	Required
"[{:family=>""Cutler"", :given=>""D.""}, {:family=>""Gruber"", :given=>""J.""}]"	Does Public Insurance Crowd Out Private Insurance?	article-journal	Quarterly Journal of Economics	1996-05	both	Required
"[{:family=>""Duggan"", :given=>""M.""}]"	Hospital Ownership and Public Medical Spending	article-journal	Quarterly Journal of Economics	2000-11	both	Required
"[{:family=>""Fronstin"", :given=>""P.""}]"	Sources of Health Insurance and Characteristics of the Uninsured: Analysis of the March 2002 Current Population Survey	article-journal	Employee Benefit Research		both	Required
"[{:family=>""Grabowski"", :given=>""D.""}]"	Medicaid Reimbursement and the Quality of Nursing Home Care	article-journal	Journal of Health Economics	2001-07	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Medicaid	article-journal	NBER Working Paper	2000-08	both	Required
"[{:family=>""Hadley"", :given=>""J.""}, {:family=>""al"", :particle=>""et.""}]"	Comparison of Uninsured and Privately Insured Hospital Patients: Condition on Admission	article-journal	Journal of the American Medical Association	1991-01-16	both	Required
"[{:family=>""Hanratty"", :given=>""M.""}]"	Canadian National Health Insurance and Infant Health	article-journal	American Economic Review	1996-05	both	Required
"[{:family=>""Kemper"", :given=>""Peter""}]"	The Evaluation of the National Long Term Care Demonstration: Overview of the Findings	article-journal	Health Services Research	1988	both	Required
"[{:family=>""Lurie"", :given=>""N.""}, {:family=>""al"", :particle=>""et.""}]"	Termination from Medi-Cal: Does it Affect Health?	article-journal	New England Journal of Medicine	1984-08-16	both	Required
"[{:family=>""McKnight"", :given=>""R.""}]"	Home Care Reimbursement				both	Required
"[{:family=>""Batata"", :given=>""A.""}]"	The Costs of Selection in Competitive Insurance Markets: The Example of Medicare	book		1998-10	both	Required
"[{:family=>""Coulam"", :given=>""R.""}, {:family=>""Gaumer"", :given=>""G.""}]"	Medicare’s Prospective Payment System: A Critical Appraisal	article-journal	Health Care Financing Review	1991	both	Required
"[{:family=>""Cutler"", :given=>""D.""}]"	The Incidence of Adverse Medical Outcomes Under Prospective Payment	article-journal	Econometrica	1995-01	both	Required
"[{:family=>""Escarce"", :given=>""J.""}]"	Effects of Lower Surgical Fees on the Use of Physician Services Under Medicare	article-journal	Journal of the American Medical Association	1993	both	Required
"[{:family=>""Ettner"", :given=>""S.""}]"	Adverse Selection and the Purchase of Medigap Insurance by the Elderly	article-journal	Journal of Health Economics	1997-10	both	Required
"[{:family=>""Finkelstein"", :given=>""A.""}]"	Minimum Standards and Insurance Regulation: Evidence from the Medigap Market	article-journal	NBER Working Paper	2002-05	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Owings"", :given=>""M.""}]"	Physician Financial Incentives and the Diffusion of Cesarean Section Delivery	article-journal	RAND Journal of Economics	1996	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Mayzlin"", :given=>""D.""}, {:family=>""Kim"", :given=>""J.""}]"	Physician Fees and Procedure Intensity: The Case of Cesarean Delivery	article-journal	Journal of Health Economics	1999-08	both	Required
"[{:family=>""Newhouse"", :given=>""J.""}]"	Reimbursing Health Plans and Health Providers: Selection versus Efficiency in Production	article-journal	Journal of Economic Literature	1996-09	both	Required
	Medicare Policy in the 1990s	chapter	American Economic Policy During the 1990s		left_only	Required
"[{:family=>""Newhouse"", :given=>""J.""}, {:family=>""Byrne"", :given=>""D.""}]"	Did Medicare’s Prospective Payment System Cause Length of Stay to Fall?	article-journal	Journal of Health Economics	1988-12	both	Required
"[{:family=>""Institute"", :given=>""Urban""}]"	Can Competition Improve Medicare? A Look at Premium Support			1999-09	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	The Incidence of Mandated Maternity Benefits	article-journal	American Economic Review	1994-06	both	Required
	Health Insurance and the Labor Market	chapter	Handbook of Health Economics. ISBN		left_only	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Madrian"", :given=>""B.""}]"	Health Insurance	article-journal	NBER Working Paper	2002-03	both	Required
"[{:family=>""Madrian"", :given=>""B.""}]"	Employment-Based Health Insurance and Job Mobility: Is There Evidence of Job Lock?	article-journal	Quarterly Journal of Economics	1994-02	both	Required
"[{:family=>""Sheiner"", :given=>""L.""}]"	Health Costs	chapter	Mimeo	1999	both	Required
"[{:family=>""Summers"", :given=>""L.""}]"	Some Simple Economics of Mandated Benefits	article-journal	American Economic Review	1989-05	both	Required
"[{:family=>""Yelowitz"", :given=>""A.""}]"	The Medicaid Notch	article-journal	Quarterly Journal of Economics	1995	both	Required
"[{:family=>""Becker"", :given=>""G.""}, {:family=>""Murphy"", :given=>""K.""}]"	A Theory of Rational Addiction	article-journal	Journal of Political Economy		both	Required
"[{:family=>""Bulow"", :given=>""Jeremy""}, {:family=>""Klemperer"", :given=>""Peter""}]"	The Tobacco Deal	article-journal	Brookings Papers on Economic Activity: Microeconomics	1998	both	Required
"[{:family=>""Chaloupka"", :given=>""Frank J.""}, {:family=>""Warner"", :given=>""Kenneth""}]"	The Economics of Smoking	chapter	The Handbook of Health Economics	2000	both	Required
"[{:family=>""Evans"", :given=>""William""}, {:family=>""Ringel"", :given=>""Jeanne""}, {:family=>""Stech"", :given=>""Diana""}]"	Tobacco Taxes and Public Policy to Discourage Smoking	chapter	Tax Policy and the Economy	1999	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Tobacco at the Crossroads: The Past and Future of Smoking Regulation in the United States	article-journal	Journal of Economic Perspectives	2001	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Koszegi"", :given=>""B.""}]"	Is Addiction ‘Rational’? Theory and Evidence	article-journal	Quarterly Journal of Economics	2001-11	both	Required
	A Theory of Government Regulation of Addictive Bads: Optimal Tax Levels and Tax Incidence for Cigarette Taxation	article-journal	NBER Working Paper	2002-02	left_only	Required
"[{:family=>""Manning"", :given=>""Willard""}, {:family=>""al"", :particle=>""et.""}]"	The Taxes of Sin: Do Smokers and Drinkers Pay Their Way?	article-journal	Journal of the American Medical Association	1989	both	Required
"[{:family=>""Andreoni"", :given=>""J.""}]"	An Experimental Test of the Public Goods Crowding Out Hypothesis	article-journal	American Economic Review	1993-12	right_only	Required
"[{:family=>""Atkinson"", :given=>""A.B.""}]"	The Income Tax Treatment of Charitable Contributions	chapter	Essays in the Honor of William S. Vickrey	1976	right_only	Required
"[{:family=>""Clotfelter"", :given=>""C.""}]"	The Impact of Tax Reform on Charitable Giving: A 1989 Perspective	chapter	Do Taxes Matter?	1990	right_only	Required
"[{:family=>""Hurd"", :given=>""M.""}]"	Mortality Risk and Bequests	article-journal	Econometrica	1989	right_only	Required
"[{:family=>""Brown"", :given=>""J.""}]"	Redistribution and Insurance: Mandatory Annuitization with Mortality Heterogeneity	article-journal	Center for Retirement Research working paper	2001-03	right_only	Required
"[{:family=>""Brown"", :given=>""J.""}]"	Differential Mortality and the Value of Individual Account Retirement Annuities	chapter	NBER Working Paper No. 7560		right_only	Required
"[{:family=>""Kopczuk"", :given=>""W.""}]"	Optimal Estate Taxation in the Steady State?	manuscript			right_only	Required
"[{:family=>""McGarry"", :given=>""K.""}]"	Inter Vivos Transfers or Bequests? Estate Taxes and the Timing of Parental Giving	article-journal	Tax Policy and the Economy	2000	right_only	Required
"[{:family=>""Poterba"", :given=>""J.""}]"	The Estate and Gift Tax and Inter Vivos Giving in the United States	article-journal	Journal of Public Economics	2001-01	right_only	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	Government Provision and Regulation of Economic Support in Old Age	paper-conference	Proceedings of the Seventh Annual World Bank Conference on Development Economics	1995	right_only	Required
"[{:family=>""Feldstein"", :given=>""M.""}]"	Seven Principles of Social Insurance	article-journal	Challenge	1976-11	right_only	Required
"[{:family=>""Diamond"", :given=>""P.""}, {:family=>""Mirrlees"", :given=>""J.""}]"	Social Insurance with Variable Retirement and Private Saving	article-journal	Journal of Public Economics		right_only	Required
"[{:family=>""Diamond"", :given=>""P.""}, {:family=>""Mirrlees"", :given=>""J.""}]"	Payroll-Tax Financed Social Security with Variable Retirement	article-journal	Scandinavian Journal of Economics	1986	right_only	Required
"[{:family=>""Feldstein"", :given=>""M.""}]"	Should Social Security Benefits Increase with Age?	chapter	NBER Working Paper 2200	1987-03	right_only	Required
"[{:family=>""Abel"", :given=>""A.B.""}]"	Capital Accumulation and Uncertain Lifetimes with Adverse Selection	article-journal	Econometrica	1986-09	right_only	Required
"[{:family=>""Abel"", :given=>""A.B.""}]"	The Social Security Trust Fund	article-journal	NBER Working paper	1999	right_only	Required
"[{:family=>""Bohn"", :given=>""H.""}]"	Risk Sharing in a Stochastic Overlapping Generations Economy	manuscript			right_only	Required
"[{:literal=>""———""}]"	Should the Social Security Trust Fund Hold Equities? An Intergenerational Welfare Analysis	article-journal	Review of Economic Dynamics	1999	right_only	Required
"[{:family=>""Brunner"", :given=>""J.K.""}]"	Transition from a Pay-as-you-go to a Fully Funded Pension System: the Case of Differing Individuals and Intragenerational Fairness	article-journal	Journal of Public Economics	1996	right_only	Required
"[{:family=>""Dutta"", :given=>""J.""}, {:family=>""Kapur"", :given=>""S.""}, {:family=>""Orszag"", :given=>""M.""}]"	A Portfolio Approach to the Optimal Funding of Pensions	chapter	Birkbeck Economics WP		right_only	Required
"[{:family=>""Feldstein"", :given=>""M.""}]"	Imperfect Annuity Markets	article-journal	Journal of Public Economics	1990-02	right_only	Required
"[{:family=>""Karni"", :given=>""E.""}, {:family=>""Zilcha"", :given=>""I.""}]"	Welfare and Comparative Stastics Implications of Fair Social Security: A Steady-State Analysis	article-journal	Journal of Public Economics	1986	right_only	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	Insulation of Pensions from Political Risk	chapter	Forthcoming in The Economics of Pensions: Principles		right_only	Required
"[{:family=>""Diamond"", :given=>""P.""}, {:family=>""Orszag"", :given=>""P.""}]"	Saving Social Security			2004	right_only	Required
	———.“The Missing Piece in Policy Analysis: Social Security Reform	article-journal	American Economic Review	1996-05	right_only	Required
"[{:family=>""Gustman"", :given=>""A.""}, {:family=>""Steinmeier"", :given=>""T.""}]"	The New Social Security Commission Personal Accounts: Where is the Investment Principal?	article-journal	NBER Working Paper	2002	right_only	Required
	President’s Commission to Strengthen Social Security	report			right_only	Required
"[{:family=>""Davidson"", :given=>""C.""}, {:family=>""Woodbury"", :given=>""S.""}]"	Further Aspects of Optimal Unemployment Insurance	chapter	Advisory Council on Unemployment Compensation: Background Papers	1996	right_only	Required
"[{:family=>""Meyer"", :given=>""B.""}]"	A Quasi-Experimental Approach to the Effects of Unemployment Insurance	article-journal	NBER Working Paper	1989-11	right_only	Required
"[{:family=>""Meyer"", :given=>""B.""}]"	Lessons from the U.S. Unemployment Insurance Experiments	article-journal	Journal of Economic Literature	1995-03	right_only	Required
"[{:family=>""Anderson"", :given=>""P.""}, {:family=>""Meyer"", :given=>""B.""}]"	The Effects of Unemployment Insurance Taxes and Benefits on Layoffs Using Firm and Individual Data	article-journal	NBER Working Paper	1994	right_only	Required
"[{:family=>""Krueger"", :given=>""A.""}]"	Workers’ Compensation Insurance and the Duration of Workplace Injuries	article-journal	NBER Working Paper	1990	right_only	Required
"[{:family=>""Parsons"", :given=>""D.""}]"	Self-Screening in Targeted Public Transfer Programs	article-journal	Journal of Political Economy	1991-08	right_only	Required
"[{:family=>""Currie"", :given=>""J.""}, {:family=>""Gruber"", :given=>""J.""}]"	Health Insurance Eligibility	article-journal	Quarterly Journal of Economics	1996-05	right_only	Required
"[{:family=>""Newhouse"", :given=>""J.""}]"	Medicare Policy in the 1990s	chapter	American Economic Policy During the 1990s		right_only	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Health Insurance and the Labor Market	chapter	Handbook of Health Economics. ISBN		right_only	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Koszegi"", :given=>""B.""}]"	A Theory of Government Regulation of Addictive Bads: Optimal Tax Levels and Tax Incidence for Cigarette Taxation	article-journal	NBER Working Paper	2002-02	right_only	Required
