author	title	type	collection	year	_merge	category
"[{:family=>""Chen"", :given=>""Y.""}, {:family=>""He"", :given=>""Z.""}, {:others=>true}]"	The Effect of Investment Tax Incentives: Evidence from China’s Value Added Tax Reform	book		2011	both	Required
"[{:family=>""Fama"", :given=>""E.""}, {:family=>""French"", :given=>""K.""}]"	Financing Decisions: Who Issues Stock?	article-journal	Journal of Financial Economics	2005	both	Required
"[{:family=>""Givoly"", :given=>""D.""}, {:others=>true}]"	Taxes & Capital Structure: Evidence from Firms’ Responses to the Tax Reform Act of 1986	article-journal	Review of Financial Studies	1992	both	Required
"[{:family=>""Graham"", :given=>""J.""}]"	A Review of Taxes and Corporate Finance	article-journal	Foundations and Trends in Finance	2006	both	Required
	How Big Are the Tax Benefits of Debt?	article-journal	Journal of Finance	2000	left_only	Required
"[{:family=>""Mackie-Mason"", :given=>""J.""}]"	Do Taxes Affect Corporate Financing Decisions	article-journal	Journal of Finance	1990	both	Required
"[{:family=>""Miller"", :given=>""M.""}]"	Debt and Taxes	article-journal	Journal of Finance	1977	both	Required
"[{:family=>""Myers"", :given=>""S.""}]"	Financing of Corporations	chapter	Handbook of the Economics of Finance	2003	both	Required
"[{:family=>""Binsbergen"", :given=>""J.van""}, {:family=>""Graham"", :given=>""J.""}, {:others=>true}]"	The Cost of Debt	article-journal	NBER Working Paper	2010-12	both	Required
"[{:family=>""Allen"", :given=>""F.""}, {:family=>""Michaely"", :given=>""R.""}]"	Payout Policy	chapter	Handbook of the Economics of Finance	2003	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}]"	Taxation and Corporate Financial Policy	chapter	Handbook of Public Economics	2002	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Hassett"", :given=>""K.""}]"	On the Marginal Source of Investment Funds	article-journal	Journal of Public Economics	2003	both	Required
	The 2003 Dividend Tax Cuts and the Value of the Firm: An Event Study	chapter	Taxing Capital Income in the 21st Century	2007	left_only	Required
"[{:family=>""Bagwell"", :given=>""L.""}, {:family=>""Shoven"", :given=>""J.""}]"	Cash Distributions to Shareholders	article-journal	Journal of Economic Perspectives	1989	both	Required
"[{:family=>""Baker"", :given=>""M.""}, {:family=>""Nagel"", :given=>""S.""}, {:others=>true}]"	The Effect of Dividends on Consumption	article-journal	Brookings Papers on Economic Activity	2007	both	Required
"[{:family=>""Bernheim"", :given=>""D.""}]"	Tax Policy and the Dividend Puzzle	article-journal	RAND Journal of Economics	1991	both	Required
"[{:family=>""Bernheim"", :given=>""D.""}, {:family=>""Wantz"", :given=>""A.""}]"	A Tax-Based Test of the Dividend Signalling Hypothesis	article-journal	American Economic Review	1995	both	Required
"[{:family=>""Brav"", :given=>""A.""}, {:family=>""Graham"", :given=>""J.""}, {:others=>true}]"	The Effect of the May 2003 Dividend Tax Cut on Corporate Dividend Policy: Empirical and Survey Evdience	article-journal	National Tax Journal	2008	both	Required
"[{:family=>""Brown"", :given=>""J.""}, {:family=>""Liang"", :given=>""N.""}, {:others=>true}]"	Executive Financial Incentives and Payout Policy: Firm Responses to the 2003 Dividend Tax Cut	article-journal	Journal of Finance	2007	both	Required
"[{:family=>""Chetty"", :given=>""R.""}, {:family=>""Saez"", :given=>""E.""}]"	Dividend Taxes and Corporate Behavior: Evidence from the 2003 Dividend Tax Cut	article-journal	Quarterly Journal of Economics	2005	both	Required
	Dividends and Corporate Taxation in an Agency Model of the Firm	article-journal	American Economic Journal: Economic Policy	2010	left_only	Required
"[{:family=>""DeAngelo"", :given=>""H.""}, {:family=>""DeAngelo"", :given=>""L.""}, {:others=>true}]"	Dividend Policy and the Earned/Contributed Capital Mix: A Test of Lifecycle Theory	article-journal	Journal of Financial Economics	2006	both	Required
"[{:family=>""Desai"", :given=>""M.""}, {:family=>""Jin"", :given=>""L.""}]"	Institutional Tax Clienteles and Payout Policy	article-journal	Journal of Financial Economics	2011	both	Required
"[{:family=>""Gordon"", :given=>""R.""}, {:family=>""Dietz"", :given=>""M.""}]"	Dividends and Taxes	chapter	Institutional Foundations of Public Finance: Economic and Legal Perspectives	2009	both	Required
"[{:family=>""Korinek"", :given=>""A.""}, {:family=>""Stiglitz"", :given=>""J.""}]"	Dividend Taxation and Intertemporal Arbitrage	article-journal	Journal of Public Economics	2009	both	Required
"[{:family=>""Poterba"", :given=>""J.""}]"	Taxation and Corporate Payout Policy	article-journal	American Economic Review	2004	both	Required
"[{:family=>""Poterba"", :given=>""J.""}, {:family=>""Summers"", :given=>""L.""}]"	The Economic Effects of Dividend Taxation	chapter	Recent Advances in Corporation Finance	1985	both	Required
"[{:family=>""Asano"", :given=>""S.""}, {:family=>""Fukushima"", :given=>""T.""}]"	Some Empirical Evidence on Demand System and Optimal Commodity Taxation	article-journal	Japanese Economic Review	2006	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}]"	The Theory of Excess Burden and Optimal Taxation	chapter	Handbook of Public Economics	1985	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Hines"", :given=>""J.""}]"	Taxation and Economic Efficiency	chapter	Handbook of Public Economics	2002	both	Required
"[{:family=>""Chari"", :given=>""V.V.""}, {:family=>""Kehoe"", :given=>""P.""}]"	Optimal Fiscal and Monetary Policy	chapter	Section 1 in Handbook of Macroeconomics	1999	both	Required
"[{:family=>""Deaton"", :given=>""A.""}]"	Econometric Issues in Tax Design for Developing Countries	chapter	The Theory of Taxation in Developing Countries	1987	both	Required
"[{:family=>""Deaton"", :given=>""A.""}, {:family=>""Stern"", :given=>""N.""}]"	Optimally Uniform Commodity Taxes	article-journal	Economics Letters	1986	both	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	A Many-Person Ramsey Tax Rule	article-journal	Journal of Public Economics	1975	both	Required
"[{:family=>""Diamond"", :given=>""P.""}, {:family=>""Mirrlees"", :given=>""J.""}]"	Optimal Taxation and Public Production I: Production Efficiency” 	article-journal	American Economic Review	1971	both	Required
"[{:family=>""Dixit"", :given=>""A.""}]"	Welfare Effects of Tax and Price Changes	article-journal	Journal of Public Economics	1975	both	Required
"[{:family=>""Kaplow"", :given=>""L.""}]"	On the Undesirability of Commodity Taxation Even When Income Taxation is not Optimal	article-journal	Journal of Public Economics	2006	both	Required
"[{:family=>""Laroque"", :given=>""G.""}]"	Indirect Taxation is Superfluous Under Separability and Taste Homogeneity: A Simple Proof	article-journal	Economics Letters	2005	both	Required
"[{:family=>""Mankiw"", :given=>""N.""}, {:family=>""Weinzierl"", :given=>""M.""}, {:others=>true}]"	Optimal Taxation in Theory and Practice	article-journal	Journal of Economic Perspectives	2009	both	Required
"[{:family=>""Myles"", :given=>""G.""}]"	Chapter 4 in Public Economics			1985	both	Required
"[{:family=>""Naito"", :given=>""H.""}]"	Re-Examination of Uniform Commodity Taxes Under a Non-Linear Income Tax System and Its Implication for Production Efficiency	article-journal	Journal of Public Economics	1999	both	Required
"[{:family=>""Stern"", :given=>""N.""}]"	The Theory of Optimal Commodity and Income Taxation: An Introduction	chapter	The Theory of Taxation in Developing Countries	1987	both	Required
"[{:family=>""Saez"", :given=>""E.""}]"	The Desirability of Commodity Taxation Under Non-Linear Income Taxation and Heterogeneous Tastes	article-journal	Journal of Public Economics	2002	both	Required
"[{:family=>""Slemrod"", :given=>""J.""}]"	Optimal Taxation and Optimal Tax Systems	article-journal	Journal of Economic Perspectives	1990	both	Required
"[{:family=>""Barthold"", :given=>""T.""}]"	Issues in the Design of Environmental Excise Taxes	article-journal	Journal of Economic Perspectives	1994	both	Required
"[{:family=>""Bernheim"", :given=>""B.""}, {:family=>""Rangel"", :given=>""A.""}]"	Behavioral Public Economics: Welfare and Policy Analysis with Non-Standard Decision Makers	chapter	Economic Institutions & Behavioral Economics	2007	both	Required
"[{:family=>""Bovenberg"", :given=>""L.""}, {:family=>""Goulder"", :given=>""L.""}]"	Environmental Taxation and Regulation	chapter	Handbook of Public Economics	2002	both	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	Consumption Externalities and Imperfect Corrective Pricing	article-journal	Bell Journal of Economics	1973	both	Required
"[{:family=>""Goulder"", :given=>""L.""}]"	Environmental Taxation and the Double Dividend: A Reader’s Guide	article-journal	International Tax and Public Finance	1995	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Koszegi"", :given=>""B.""}]"	Tax Incidence when Individuals are Time Inconsistent: The Case of Cigarette Excise Taxes	article-journal	Journal of Public Economics	2004	both	Required
"[{:family=>""Metcalf"", :given=>""G.""}]"	Designing a Carbon Tax to Reduce U.S	article-journal	Greenhouse Gas Emissions.” Review of Environmental Economics and Policy	2009	both	Required
"[{:family=>""Nordhaus"", :given=>""W.""}]"	To Tax or Not to Tax? Alterative Approaches to Slowing Global Warming	article-journal	Review of Environmental Economics and Policy	2007	both	Required
	The “Stern Review” on the Economics of Climate Change	article-journal	Journal of Economic Literature	2007	left_only	Required
"[{:family=>""Parry"", :given=>""I.""}, {:family=>""Sigman"", :given=>""H.""}, {:others=>true}]"	The Incidence of Pollution Control Policies	chapter	The International Yearbook of Environmental and Resource Economics 1999/2000: A Survey of Current Issues	2000	both	Required
"[{:family=>""Rothschild"", :given=>""C.""}, {:family=>""Scheuer"", :given=>""F.""}]"	Optimal Taxation with Rent-Seeking			2012	both	Required
"[{:literal=>""Sinn, H. -W.""}]"	Public Policies against Global Warming: A Supply Side Approach	article-journal	International Tax and Public Finance	2008	both	Required
"[{:family=>""Barro"", :given=>""R.""}]"	On the Determination of Public Debt	article-journal	Journal of Political Economy	1979	both	Required
"[{:family=>""Aiyagari"", :given=>""R.A.Marcet""}, {:others=>true}]"	Optimal Taxation without State-Contingent Debt	article-journal	Journal of Political Economy	2002	both	Required
"[{:family=>""Christiano"", :given=>""L.""}, {:family=>""Chari"", :given=>""V.V.""}, {:others=>true}]"	Optimal Fiscal Policy in a Business Cycle Model	article-journal	Journal of Political Economy	1994	both	Required
"[{:family=>""Fahri"", :given=>""E.""}]"	Capital Taxation and Ownership when Markets are Incomplete			2006	both	Required
"[{:family=>""Lucas"", :given=>""R.""}, {:family=>""Stokey"", :given=>""N.""}]"	Optimal Fiscal and Monetary Policy in an Economy without Capital	article-journal	Journal of Monetary Economics	1983	both	Required
"[{:family=>""Werning"", :given=>""I.""}]"	Optimal Fiscal Policy with Redistribution	article-journal	Quarterly Journal of Economics	2007	both	Required
"[{:family=>""Akerlof"", :given=>""G.""}]"	The Economics of Tagging as Applied to the Optimal Income Tax	article-journal	American Economic Review	1978	both	Required
"[{:family=>""Allen"", :given=>""F.""}]"	Optimal Linear Income Taxation with General Equilibrium Effects on Wages	article-journal	Journal of Public Economics	1982	both	Required
"[{:family=>""Besley"", :given=>""T.""}, {:family=>""Coate"", :given=>""S.""}]"	Workfare versus Welfare: Incentives Arguments for Work Requirements in Poverty-Alleviation Programs	article-journal	American Economic Review	1992	both	Required
"[{:family=>""Brewer"", :given=>""M.""}, {:family=>""Saez"", :given=>""E.""}, {:family=>""Shephard"", :given=>""A.""}]"	Means Testing and Tax Rates on Earnings	article-journal	Dimensions of Tax Design: The Mirrlees Review. Edited by Institute for Fiscal Studies	2009	both	Required
"[{:family=>""Choné"", :given=>""P.""}, {:family=>""Laroque"", :given=>""G.""}]"	Optimal Incentives for Labor Force Participation	article-journal	Journal of Public Economics	2005	both	Required
	Should Low Skilled Work be Subsidized?			2006	left_only	Required
	Optimal Taxation in the Extensive Model				left_only	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	Income Taxation with Fixed Hours of Work	article-journal	Journal of Public Economics	1980	both	Required
	Optimal Income Taxation: An Example with a U-Shaped Pattern of Optimal Marginal Tax Rates	article-journal	American Economic Review	1998	left_only	Required
"[{:family=>""Gaube"", :given=>""T.""}]"	Optimal Taxation of Each Year’s Income	article-journal	Journal of Public Economic Theory	2007	both	Required
"[{:family=>""Helpman"", :given=>""E.""}, {:family=>""Sadka"", :given=>""E.""}]"	The Optimal Income Tax: Some comparative statics results	article-journal	Journal of Public Economics	1978	both	Required
"[{:family=>""Immonen"", :given=>""R.""}, {:family=>""Kanbur"", :given=>""R.""}, {:others=>true}]"	Tagging and Taxing: The Optimal Use of Categorical and Income Information in Designing Tax/Transfer Schemes	article-journal	Economica	1998	both	Required
"[{:family=>""Judd"", :given=>""K.""}, {:family=>""Su"", :given=>""C.""}]"	Optimal Income Taxation with Multidimensional Taxpayer Types			2006	both	Required
"[{:family=>""Maskin"", :given=>""E.""}, {:family=>""Riley"", :given=>""J.""}]"	Input versus Output Incentive Schemes	article-journal	Journal of Public Economics	1985	both	Required
"[{:family=>""Kleven"", :given=>""H.""}, {:family=>""Kreiner"", :given=>""C.""}, {:others=>true}]"	The Optimal Income Taxation of Couples	article-journal	Econometrica	2009	both	Required
"[{:family=>""Mankiw"", :given=>""N.""}, {:family=>""Weinzierl"", :given=>""M.""}]"	The Optimal Taxation of Height: A Case Study of Utilitarian Income Redistribution	article-journal	American Economic Journal: Economic Policy	2010	both	Required
"[{:family=>""Mirrlees"", :given=>""J.""}]"	An Exploration in the Theory of Optimal Income Taxation	article-journal	Review of Economic Studies	1971	both	Required
"[{:family=>""Piketty"", :given=>""T.""}, {:family=>""Saez"", :given=>""E.""}]"	Income Inequality in the United States	article-journal	Quarterly Journal of Economics	2003	both	Required
"[{:family=>""Saez"", :given=>""E.""}]"	Using Elasticities to Derive Optimal Income Tax Rates	article-journal	Review of Economic Studies	2001	both	Required
	Optimal Income Transfer Programs: Intensive vs. Extensive Labor Supply Responses	article-journal	Quarterly Journal of Economics	2002	left_only	Required
"[{:family=>""Slemrod"", :given=>""J.""}, {:family=>""Yitzhaki"", :given=>""S.""}, {:others=>true}]"	The Optimal Two Bracket Linear Income Tax	article-journal	Journal of Public Economics	1994	both	Required
"[{:family=>""Stern"", :given=>""N.""}]"	Optimum Taxes with Errors in Administration	article-journal	Journal of Public Economics	1982	both	Required
	On the Specification of Models of Optimum Income Taxation	article-journal	Journal of Public Economics	1976	left_only	Required
"[{:family=>""Stiglitz"", :given=>""J.""}]"	Pareto Efficient and Optimal Taxation and the New New Welfare Economics	chapter	Handbook of Public Economics	1990	both	Required
"[{:family=>""Werning"", :given=>""I.""}]"	Pareto Efficient Income Taxation	chapter	MIT mimeo		left_only	Required
"[{:family=>""Abel"", :given=>""A.""}]"	Optimal Taxation When Consumers Have Endogenous Benchmark Levels of Consumption	article-journal	Review of Economic Studies	2005	both	Required
"[{:family=>""Aiyagari"", :given=>""S.""}]"	Optimal Capital Income Taxation with Incomplete Markets	article-journal	Journal of Political Economy	1995	both	Required
"[{:family=>""Atkeson"", :given=>""A.""}, {:family=>""Chari"", :given=>""V.""}, {:others=>true}]"	Taxing Capital Income: A Bad Idea	article-journal	Federal Reserve Bank of Minneapolis Quarterly Review	1999	both	Required
"[{:family=>""Atkinson"", :given=>""A.""}, {:family=>""Sandmo"", :given=>""A.""}]"	Welfare Implications of the Taxation of Savings	article-journal	Economic Journal	1980	both	Required
"[{:family=>""Atkinson"", :given=>""A.""}, {:family=>""Stiglitz"", :given=>""J.""}]"	Chapter 8 in Lectures on Public Economics			1980	both	Required
"[{:family=>""Banks"", :given=>""J.""}, {:family=>""Diamond"", :given=>""P.""}]"	The Base for Direct Taxation	article-journal	Dimensions of Tax Design: The Mirrlees Review. Edited by Institute for Fiscal Studies	2009	both	Required
"[{:family=>""Bernheim"", :given=>""D.""}]"	Taxation and Saving.” Chapter 18 in Handbook of Public Economics			2002	both	Required
"[{:family=>""Benigno"", :given=>""P.""}, {:family=>""Woodford"", :given=>""M.""}]"	Optimal Taxation in an RBC Model: A Linear Quadratic Approach	article-journal	Journal of Economic Dynamics and Control	2006	both	Required
"[{:family=>""Chamley"", :given=>""C.""}]"	Efficient Tax Reform in a Dynamic Model of General Equilibrium	article-journal	Quarterly Journal of Economics	1985	both	Required
	Optimal Taxation of Capital Income in General Equilibrium with Infinite Lives	article-journal	Econometrica	1986	left_only	Required
"[{:family=>""Conesa"", :given=>""J.""}, {:family=>""Kitao"", :given=>""S.""}, {:others=>true}]"	Taxing Capital? Not a Bad Idea After All	article-journal	American Economic Review	2009	both	Required
"[{:family=>""Diamond"", :given=>""P.""}, {:family=>""Spinnewijn"", :given=>""J.""}]"	Capital Income Taxes with Heterogeneous Discount Rates	article-journal	NBER Working Paper	2009	both	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	The Incidence of an Interest Income Tax	article-journal	Journal of Economic Theory	1970	both	Required
"[{:family=>""Farhi"", :given=>""E.""}, {:family=>""Werning"", :given=>""I.""}]"	Capital Taxation: Quantitative Explorations of the Inverse Euler Equation	article-journal	Journal of Political Economy	2012	both	Required
"[{:family=>""Farhi"", :given=>""E.""}, {:family=>""Sleet"", :given=>""C.""}, {:others=>true}]"	Non-linear Capital Taxation Without Commitment	article-journal	Review of Economic Studies	2012	both	Required
"[{:family=>""Golosov"", :given=>""M.""}, {:family=>""Kocherlakota"", :given=>""N.""}, {:others=>true}]"	Optimal Indirect and Capital Taxation	article-journal	Review of Economic Studies	2003	both	Required
"[{:family=>""Golosov"", :given=>""M.""}, {:family=>""Tsyvinski"", :given=>""A.""}]"	Optimal Taxation with Endogenous Insurance Markets	article-journal	Quarterly Journal of Economics	2007	both	Required
"[{:family=>""Golosov"", :given=>""M.""}, {:family=>""Tsyvinski"", :given=>""A.""}, {:family=>""Werning"", :given=>""I.""}]"	New Dynamic Public Finance: A User’s Guide	chapter	NBER Macroeconomics Annual 2006	2007	both	Required
"[{:family=>""Feldstein"", :given=>""M.""}]"	The Welfare Cost of Capital Income Taxation	article-journal	Journal of Political Economy	1978	both	Required
"[{:family=>""Judd"", :given=>""K.""}]"	Optimal Taxation in Dynamic Stochastic Economies: Theory and Evidence	book		1989	both	Required
	The Welfare Cost of Factor Taxation in a Perfect Foresight Model	article-journal	Journal of Political Economy	1987	left_only	Required
	Redistributive Taxation in a Simple Perfect Foresight Model	article-journal	Journal of Public Economics	1985	left_only	Required
	Optimal Taxation and Spending in General Competitive Growth Models	article-journal	Journal of Public Economics	1999	left_only	Required
"[{:family=>""Kocherlakota"", :given=>""N.""}]"	Zero Expected Wealth Taxes: A Mirrlees Approach to Dynamic Optimal Taxation	article-journal	Econometrica	2005	both	Required
	Advances in Dynamic Optimal Taxation	chapter	Advances in Economics and Econometrics: Theory and Applications	2006	left_only	Required
	The New Dynamic Public Finance			2010	left_only	Required
"[{:family=>""Lucas"", :given=>""R.""}]"	Supply-Side Economics: An Analytical Review	article-journal	Oxford Economic Papers	1990	both	Required
"[{:family=>""Saez"", :given=>""E.""}]"	Optimal Progressive Capital Income Taxation in the Infinite Horizon Model	article-journal	NBER Working Paper	2002-07	both	Required
"[{:family=>""Stokey"", :given=>""N.""}, {:family=>""Rebelo"", :given=>""S.""}]"	Growth Effects of Flat-Rate Taxes	article-journal	Journal of Political Economy	1995	both	Required
"[{:family=>""Werning"", :given=>""I.""}]"	Nonlinear Capital Taxation			2011-09	both	Required
"[{:family=>""Albanesi"", :given=>""S.""}, {:family=>""Sleet"", :given=>""C.""}]"	Dynamic Optimal Taxation with Private Information	article-journal	Review of Economic Studies	2006	both	Required
"[{:family=>""Erosa"", :given=>""A.""}, {:family=>""Gervais"", :given=>""M.""}]"	Optimal Taxation in Life-Cycle Economies	article-journal	Journal of Economic Theory	2002	both	Required
"[{:family=>""Farhi"", :given=>""E.""}, {:family=>""Werning"", :given=>""I.""}]"	Insurance and Taxation over the Life Cycle	article-journal	forthcoming Review of Economic Studies	2012	both	Required
"[{:family=>""Aaron"", :given=>""H.""}, {:family=>""Munnell"", :given=>""A.""}]"	Reassessing the Role for Wealth Transfer Taxes	article-journal	National Tax Journal	1992	both	Required
"[{:family=>""Bernheim"", :given=>""B.""}, {:family=>""Lemke"", :given=>""R.""}, {:others=>true}]"	Do Estate and Gift Taxes Affect the Timing of Private Transfers	article-journal	Journal of Public Economics	2004	both	Required
"[{:family=>""Farhi"", :given=>""E.""}, {:family=>""Werning"", :given=>""I.""}]"	Progressive Estate Taxation	article-journal	Quarterly Journal of Economics	2009	both	Required
"[{:family=>""Gale"", :given=>""W.""}, {:family=>""Slemrod"", :given=>""J.""}]"	Overview	chapter	Rethinking Estate and Gift Taxation: Overview	2001	both	Required
"[{:family=>""Kopczuk"", :given=>""W.""}]"	Economics of estate taxation: a brief review of theory and evidence	article-journal	NBER Working Paper		both	Required
"[{:family=>""Piketty"", :given=>""T.""}, {:family=>""Saez"", :given=>""E.""}]"	A Theory of Optimal Capital Taxation	article-journal	NBER Working Paper	2012-04	both	Required
	The Evolution of Top Incomes: A Historical and International Perspective	article-journal	American Economic Review	2006	left_only	Required
"[{:family=>""Poterba"", :given=>""J.""}]"	The Estate and Gift Tax and Inter Vivos Giving in the United States	article-journal	Journal of Public Economics	2001	both	Required
"[{:family=>""Blomquist"", :given=>""S.""}]"	Estimation Methods for Male Labor Supply Functions: How to Take Account of Nonlinear Taxes	article-journal	Journal of Econometrics	1996	right_only	Required
"[{:family=>""Ljungqvist"", :given=>""L.""}, {:family=>""Sargent"", :given=>""T.""}]"	Career Length: Effects of Curvature of Earnings Profiles	book		2010	right_only	Required
"[{:family=>""MaCurdy"", :given=>""T.""}]"	Work Disincentive Effects of Taxes: A Reexamination of Some Evidence	article-journal	American Economic Review	1992	right_only	Required
"[{:family=>""Rothstein"", :given=>""J.""}]"	Is the EITC as Good as an NIT? Conditional Cash Transfers and Tax Incidence	article-journal	American Economic Journal: Economic Policy	2010	right_only	Required
"[{:family=>""Bastani"", :given=>""S.""}, {:family=>""Selin"", :given=>""H.""}]"	Bunching and Non-Bunching at Kink Points of the Swedish Tax Schedule	article-journal	Working Paper		right_only	Required
"[{:family=>""Chetty"", :given=>""R.""}]"	Bounds on Elasticities with Optimization Frictions: An Application to Taxation and Labor Supply	article-journal	NBER Working Paper	2009-12	right_only	Required
"[{:family=>""Poterba"", :given=>""J.""}, {:family=>""Venti"", :given=>""S.""}, {:others=>true}]"	Were They Prepared for Retirement? Financial Status at Advanced Ages in the HRS and AHEAD Cohorts	chapter	Investigations in the Economics of Aging	2012	right_only	Required
"[{:family=>""Poterba"", :given=>""J.""}, {:family=>""Venti"", :given=>""S.""}, {:others=>true}]"	How Retirement Saving Programs Increase Saving	article-journal	Journal of Economic Perspectives	1996	right_only	Required
"[{:family=>""Auerbach"", :given=>""A.""}]"	The Tax Reform Act of 1986 and the Cost of Capital	article-journal	Journal of Economic Perspectives	1987	right_only	Required
"[{:family=>""Graham"", :given=>""J.""}]"	How Big Are the Tax Benefits of Debt?	article-journal	Journal of Finance	2000	right_only	Required
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Hassett"", :given=>""K.""}]"	The 2003 Dividend Tax Cuts and the Value of the Firm: An Event Study	chapter	Taxing Capital Income in the 21st Century	2007	right_only	Required
"[{:family=>""Chetty"", :given=>""R.""}, {:family=>""Saez"", :given=>""E.""}]"	Dividends and Corporate Taxation in an Agency Model of the Firm	article-journal	American Economic Journal: Economic Policy	2010	right_only	Required
"[{:family=>""Nordhaus"", :given=>""W.""}]"	The “Stern Review” on the Economics of Climate Change	article-journal	Journal of Economic Literature	2007	right_only	Required
"[{:family=>""Choné"", :given=>""P.""}, {:family=>""Laroque"", :given=>""G.""}]"	Should Low Skilled Work be Subsidized?			2006	right_only	Required
"[{:family=>""Choné"", :given=>""P.""}, {:family=>""Laroque"", :given=>""G.""}]"	Optimal Taxation in the Extensive Model				right_only	Required
"[{:family=>""Diamond"", :given=>""P.""}]"	Optimal Income Taxation: An Example with a U-Shaped Pattern of Optimal Marginal Tax Rates	article-journal	American Economic Review	1998	right_only	Required
"[{:family=>""Saez"", :given=>""E.""}]"	Optimal Income Transfer Programs: Intensive vs. Extensive Labor Supply Responses	article-journal	Quarterly Journal of Economics	2002	right_only	Required
"[{:family=>""Stern"", :given=>""N.""}]"	On the Specification of Models of Optimum Income Taxation	article-journal	Journal of Public Economics	1976	right_only	Required
"[{:family=>""Chamley"", :given=>""C.""}]"	Optimal Taxation of Capital Income in General Equilibrium with Infinite Lives	article-journal	Econometrica	1986	right_only	Required
"[{:family=>""Judd"", :given=>""K.""}]"	The Welfare Cost of Factor Taxation in a Perfect Foresight Model	article-journal	Journal of Political Economy	1987	right_only	Required
"[{:family=>""Judd"", :given=>""K.""}]"	Redistributive Taxation in a Simple Perfect Foresight Model	article-journal	Journal of Public Economics	1985	right_only	Required
"[{:family=>""Judd"", :given=>""K.""}]"	Optimal Taxation and Spending in General Competitive Growth Models	article-journal	Journal of Public Economics	1999	right_only	Required
"[{:family=>""Kocherlakota"", :given=>""N.""}]"	Advances in Dynamic Optimal Taxation	chapter	Advances in Economics and Econometrics: Theory and Applications	2006	right_only	Required
"[{:family=>""Kocherlakota"", :given=>""N.""}]"	The New Dynamic Public Finance			2010	right_only	Required
"[{:family=>""Piketty"", :given=>""T.""}, {:family=>""Saez"", :given=>""E.""}]"	The Evolution of Top Incomes: A Historical and International Perspective	article-journal	American Economic Review	2006	right_only	Required
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Feldstein"", :given=>""M.""}]"	Handbook of Public Economics			1987	right_only	Optional
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Feldstein"", :given=>""M.""}]"	Handbook of Public Economics			2002	right_only	Optional
